Site,SpeciesCode,Abundance,IND_BIOM
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,willkahl,1,0.0056
KH,toxensp2,1,0.0725
KH,prishawa,1,0.6436
KH,ontspall,1,0.6436
KH,dicoperk,1,0.1905
KH,pauaswez,1,0.0139
KH,pauaswez,1,0.0725
KH,sierspuO,1,0.1905
KH,pauaswez,1,0.0139
KH,orthwill,1,0.0153
KH,dasyhawa,1,0.0153
KH,euryarge,1,0.2584
KH,dicrhawa,1,1.5376
KH,cecigsu1,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,thergral,1,0.2523
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,kuwaspu5,1,0.0123
KH,lepiagsu,1,0.2282
KH,pyrajs20,1,1.2985
KH,pyrajs19,1,0.6439
KH,asprsemi,1,0.0056
KH,porcscab,1,0.3192
KH,porcscab,1,3.3373
KH,porcscab,1,3.3373
KH,porcscab,1,4.831
KH,porcscab,1,4.831
KH,porcscab,1,4.831
KH,porcscab,1,6.6947
KH,porcscab,1,8.9635
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.8236
KH,xylehiia,1,1.216
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu6,1,0.442
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,mecydeve,1,0.3193
KH,nesefasc,1,0.3623
KH,nesefasc,1,0.3623
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,saroadon,1,0.032
KH,saroadon,1,0.1594
KH,saroadon,1,0.1594
KH,dasyhawa,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,orthwill,1,0.091
KH,orthwill,1,0.091
KH,orthwill,1,0.091
KH,orthwill,1,0.091
KH,exaispin,1,11.2415
KH,alloobli,1,3.2233
KH,drosconf,1,0.2584
KH,drosconf,1,0.2584
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,lycohoyt,1,0.091
KH,lycohoyt,1,0.091
KH,lycohoyt,1,0.091
KH,lycohoyt,1,0.0153
KH,cecigsu1,1,0.0153
KH,spolflav,1,0.3782
KH,plaghosp,1,0.0139
KH,plaghosp,1,0.0139
KH,pauaswez,1,0.0725
KH,pauaswez,1,0.0139
KH,sierspuN,1,0.0139
KH,sierspuO,1,0.0725
KH,eupensp1,1,0.0725
KH,coelspu1,1,0.0725
KH,sierspuO,1,0.0725
KH,havaspu3,1,1.9146
KH,tetrquas,1,0.1971
KH,tetrquas,1,0.0433
KH,erigautu,1,0.0433
KH,leiahawa,1,0.0206
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,kuwaminu,1,0.0123
KH,triospu5,1,0.0982
KH,eupespre,1,0.379
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,willkahl,1,0.0396
KH,willkahl,1,0.0396
KH,willkahl,1,0.0396
KH,willkahl,1,0.0396
KH,willkahl,1,0.0396
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,isotnota,1,0.0056
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.8236
KH,lepiagsu,1,0.4446
KH,lepiagsu,1,0.2282
KH,lepiagsu,1,0.2282
KH,lepiagsu,1,0.2282
KH,eupioric,1,2.4531
KH,porcscab,1,0.1038
KH,greeform,1,0.1084
KH,greeform,1,0.0175
KH,greeform,1,0.1084
KH,greeform,1,0.1084
KH,greeform,1,0.1084
KH,hylewils,1,1.0591
KH,scotjsu4,1,0.8407
KH,carpjsu3,1,0.4697
KH,scotjsu4,1,0.0962
KH,porcscab,1,2.1775
KH,porcscab,1,4.831
KH,porcscab,1,8.9635
KH,porcscab,1,11.6717
KH,porcscab,1,14.8528
KH,scotjsu5,1,1.0591
KH,helihaem,1,0.0056
KH,asprsemi,1,0.0056
KH,scotjsu1,1,0.0962
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,cisseta,1,0.13
KH,cissign,1,0.173
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,protspu1,1,0.486
KH,protsu31,1,0.209
KH,protspu3,1,0.692
KH,protspu3,1,0.692
KH,protspu1,1,0.486
KH,protspu3,1,0.692
KH,protspu3,1,0.692
KH,protspu1,1,0.486
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,hyalpell,1,0.7949
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,saroadon,1,0.1594
KH,saroadon,1,0.1594
KH,saroadon,1,0.7949
KH,orthkana,1,0.408
KH,orthkana,1,0.408
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,oceavulc,1,0.1568
KH,oceavulc,1,0.1568
KH,oceavulc,1,0.1568
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,ctenhawa,1,0.091
KH,lycohoyt,1,0.091
KH,euryarge,1,0.2584
KH,orthwill,1,0.0153
KH,trichawa,1,0.0153
KH,scapbrya,1,0.091
KH,eupemsu5,1,0.0725
KH,anagnigr,1,0.0725
KH,anagnigr,1,0.0725
KH,eupensp1,1,0.0725
KH,rhopspu1,1,0.6436
KH,anagspu2,1,0.0725
KH,sierspuO,1,0.0139
KH,plaghosp,1,0.0139
KH,pauaswez,1,0.0725
KH,pauaswez,1,0.0139
KH,pauaswez,1,0.0139
KH,erigautu,1,0.2523
KH,erigautu,1,0.2523
KH,tetrquas,1,0.1971
KH,tetrquas,1,0.1971
KH,tetrquas,1,1.0444
KH,misuspu5,1,1.9146
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,triospu5,1,0.0982
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.4289
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,greeform,1,0.1084
KH,greeform,1,0.1084
KH,scotjsu4,1,3.1422
KH,eupioric,1,2.1359
KH,lepiagsu,1,0.2282
KH,lepiagsu,1,0.2282
KH,porcscab,1,0.1038
KH,scotjsu4,1,0.3193
KH,porcscab,1,0.7082
KH,asyngodm,1,7.876
KH,crypdesj,1,0.533
KH,crypdesj,1,0.533
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,cisporc,1,0.1238
KH,cisseta,1,0.13
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,COLEOP,1,0.0962
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu3,1,0.692
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu6,1,0.442
KH,protspu3,1,0.692
KH,protspu1,1,0.486
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,nesoinau,1,0.273
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.3623
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,saroadon,1,0.1594
KH,saroadon,1,0.7949
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,sylvcinc,1,0.5417
KH,libntruk,1,9.1492
KH,dicrhawa,1,2.2861
KH,dicrhawa,1,1.5376
KH,eurymacu,1,0.2584
KH,eurymacu,1,0.2584
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,drosconf,1,0.2584
KH,scapnuni,1,0.091
KH,scapnuni,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,hypemagn,1,0.0153
KH,micrflav,1,0.0139
KH,micrflav,1,0.0139
KH,aphyspu1,1,0.0139
KH,prishawa,1,0.9938
KH,eupexest,1,0.3782
KH,anagnigr,1,0.0725
KH,anagnigr,1,0.0725
KH,plaghosp,1,0.0139
KH,pauaswez,1,0.0139
KH,opisnigr,1,0.0725
KH,sierspuN,1,0.0139
KH,sierspuM,1,0.0725
KH,sierspuO,1,0.0139
KH,erigautu,1,0.2523
KH,erigautu,1,0.2523
